Maricopa County Block Groups GEO_ID,Geographic Area Name,Total,White,Black,Latitutde,Longitude,Native American,Asian,Pacific Islander,Other,Two Race
040133200012,"Block Group 2, Census Tract 3200.01, Maricopa County, Arizona",1380,640,191,33.354269,-111.960728,134,195,11,111,98
040133200013,"Block Group 3, Census Tract 3200.01, Maricopa County, Arizona",2461,1107,721,33.353427,-111.953244,133,200,5,146,149
040133200014,"Block Group 4, Census Tract 3200.01, Maricopa County, Arizona",883,591,100,33.361761,-111.950705,47,44,1,70,30
040133200021,"Block Group 1, Census Tract 3200.02, Maricopa County, Arizona",1320,290,16,33.372986,-111.96551,584,0,0,373,57
040133200022,"Block Group 2, Census Tract 3200.02, Maricopa County, Arizona",1588,385,20,33.364836,-111.965255,703,0,3,416,61
040133200023,"Block Group 3, Census Tract 3200.02, Maricopa County, Arizona",1038,184,46,33.360264,-111.959594,531,0,0,204,73
040133200024,"Block Group 4, Census Tract 3200.02, Maricopa County, Arizona",1577,234,2,33.367605,-111.960214,1003,0,0,243,95
040133200071,"Block Group 1, Census Tract 3200.07, Maricopa County, Arizona",1035,648,53,33.370071,-111.957373,65,56,11,158,44
040133200072,"Block Group 2, Census Tract 3200.07, Maricopa County, Arizona",1613,1084,146,33.375036,-111.949089,69,67,9,163,75
040133200073,"Block Group 3, Census Tract 3200.07, Maricopa County, Arizona",2554,1257,362,33.376685,-111.95557,166,84,34,496,155
040133200074,"Block Group 4, Census Tract 3200.07, Maricopa County, Arizona",1472,943,92,33.3693,-111.951205,65,99,2,205,66
040133201001,"Block Group 1, Census Tract 3201, Maricopa County, Arizona",1418,1206,37,33.443547,-111.942324,14,85,2,35,39
040133201002,"Block Group 2, Census Tract 3201, Maricopa County, Arizona",1140,875,38,33.444092,-111.928351,39,39,2,93,54
040134201041,"Block Group 1, Census Tract 4201.04, Maricopa County, Arizona",2515,2293,62,33.429799,-111.641003,23,25,0,61,51
040134201042,"Block Group 2, Census Tract 4201.04, Maricopa County, Arizona",2553,2185,55,33.427749,-111.659219,20,28,1,199,65
040134201051,"Block Group 1, Census Tract 4201.05, Maricopa County, Arizona",1741,1562,26,33.445833,-111.672406,16,31,2,47,57
040134201052,"Block Group 2, Census Tract 4201.05, Maricopa County, Arizona",1747,1584,15,33.442053,-111.64322,14,25,5,46,58
040134201053,"Block Group 3, Census Tract 4201.05, Maricopa County, Arizona",1707,1531,27,33.441983,-111.676119,20,31,1,61,36
040134201071,"Block Group 1, Census Tract 4201.07, Maricopa County, Arizona",2250,2050,42,33.477123,-111.674025,3,78,0,34,43
040134201072,"Block Group 2, Census Tract 4201.07, Maricopa County, Arizona",2511,2246,52,33.484875,-111.664129,5,101,0,35,72
040134201073,"Block Group 3, Census Tract 4201.07, Maricopa County, Arizona",1795,1660,31,33.483832,-111.669076,1,50,0,16,37
040134201081,"Block Group 1, Census Tract 4201.08, Maricopa County, Arizona",1406,1316,14,33.472095,-111.648608,3,21,1,27,24
040134201091,"Block Group 1, Census Tract 4201.09, Maricopa County, Arizona",2467,2211,33,33.461356,-111.670412,17,55,1,65,85
040134201092,"Block Group 2, Census Tract 4201.09, Maricopa County, Arizona",1371,1276,15,33.457124,-111.652335,8,20,4,28,20
040134201101,"Block Group 1, Census Tract 4201.10, Maricopa County, Arizona",2401,2171,20,33.433296,-111.604553,21,21,1,113,54
040134201102,"Block Group 2, Census Tract 4201.10, Maricopa County, Arizona",2464,2284,34,33.44823,-111.625703,17,34,3,28,64
040134201111,"Block Group 1, Census Tract 4201.11, Maricopa County, Arizona",1594,1350,18,33.432765,-111.626215,19,19,2,140,46
040134201112,"Block Group 2, Census Tract 4201.11, Maricopa County, Arizona",1171,1009,9,33.426755,-111.627681,17,14,0,76,46
040134201113,"Block Group 3, Census Tract 4201.11, Maricopa County, Arizona",1183,955,10,33.426265,-111.619787,11,15,3,160,29
040134201121,"Block Group 1, Census Tract 4201.12, Maricopa County, Arizona",1158,1022,20,33.425362,-111.593644,16,12,2,48,38
040134201122,"Block Group 2, Census Tract 4201.12, Maricopa County, Arizona",2114,1828,57,33.427653,-111.584761,24,44,3,122,36
040134201131,"Block Group 1, Census Tract 4201.13, Maricopa County, Arizona",1377,1206,53,33.420278,-111.676445,10,21,1,57,29
040134201132,"Block Group 2, Census Tract 4201.13, Maricopa County, Arizona",2003,1475,159,33.41943,-111.671099,55,17,10,174,113
040134201141,"Block Group 1, Census Tract 4201.14, Maricopa County, Arizona",567,469,15,33.419599,-111.664231,10,32,0,27,14
040134201142,"Block Group 2, Census Tract 4201.14, Maricopa County, Arizona",1544,1251,13,33.420001,-111.651097,25,11,1,194,49
040134201143,"Block Group 3, Census Tract 4201.14, Maricopa County, Arizona",1164,975,24,33.418492,-111.639422,21,12,5,94,33
040134201151,"Block Group 1, Census Tract 4201.15, Maricopa County, Arizona",688,626,12,33.419534,-111.611148,7,7,1,26,9
040134201152,"Block Group 2, Census Tract 4201.15, Maricopa County, Arizona",952,795,2,33.41876,-111.629119,4,11,1,108,31
040134201153,"Block Group 3, Census Tract 4201.15, Maricopa County, Arizona",937,763,15,33.419639,-111.619734,7,29,5,95,23
040134201161,"Block Group 1, Census Tract 4201.16, Maricopa County, Arizona",931,854,8,33.419261,-111.593569,5,10,0,29,25
040134201162,"Block Group 2, Census Tract 4201.16, Maricopa County, Arizona",1104,951,13,33.418889,-111.603283,29,16,0,56,39
040134201163,"Block Group 3, Census Tract 4201.16, Maricopa County, Arizona",830,785,8,33.418728,-111.58507,5,9,0,11,12
040134202021,"Block Group 1, Census Tract 4202.02, Maricopa County, Arizona",2104,1810,56,33.434967,-111.693343,17,30,0,116,75
040134202022,"Block Group 2, Census Tract 4202.02, Maricopa County, Arizona",1530,1286,43,33.426776,-111.689554,18,16,14,106,47
040134202023,"Block Group 3, Census Tract 4202.02, Maricopa County, Arizona",1453,1330,23,33.427506,-111.697364,11,14,1,44,30
040134202061,"Block Group 1, Census Tract 4202.06, Maricopa County, Arizona",1737,1645,32,33.463175,-111.713115,11,11,1,18,19
040134202062,"Block Group 2, Census Tract 4202.06, Maricopa County, Arizona",1858,1698,23,33.461934,-111.705412,27,18,0,49,43
040134202071,"Block Group 1, Census Tract 4202.07, Maricopa County, Arizona",1694,1600,12,33.490815,-111.6934,22,21,0,20,19
040134202072,"Block Group 2, Census Tract 4202.07, Maricopa County, Arizona",1015,912,19,33.483759,-111.690109,2,20,4,23,35
040134202081,"Block Group 1, Census Tract 4202.08, Maricopa County, Arizona",1443,1236,25,33.427345,-111.723078,34,29,13,75,31
040134202082,"Block Group 2, Census Tract 4202.08, Maricopa County, Arizona",2027,1639,67,33.426825,-111.731978,25,25,2,189,80
040134202083,"Block Group 3, Census Tract 4202.08, Maricopa County, Arizona",1809,1537,37,33.433791,-111.724202,21,20,8,114,72
040134202091,"Block Group 1, Census Tract 4202.09, Maricopa County, Arizona",2261,1998,54,33.433585,-111.709449,14,44,13,77,61
040134202092,"Block Group 2, Census Tract 4202.09, Maricopa County, Arizona",864,834,16,33.42625,-111.706188,1,5,0,5,3
040134202093,"Block Group 3, Census Tract 4202.09, Maricopa County, Arizona",855,808,15,33.42651,-111.714637,1,2,1,18,10
040134202101,"Block Group 1, Census Tract 4202.10, Maricopa County, Arizona",1192,1082,11,33.442093,-111.692899,14,15,0,38,32
040134202102,"Block Group 2, Census Tract 4202.10, Maricopa County, Arizona",1451,1331,23,33.447971,-111.696782,5,13,1,57,21
040134202103,"Block Group 3, Census Tract 4202.10, Maricopa County, Arizona",1279,1161,15,33.448141,-111.688743,12,16,2,38,35
040134202104,"Block Group 4, Census Tract 4202.10, Maricopa County, Arizona",1127,842,81,33.439047,-111.696575,13,9,1,111,70
040134202111,"Block Group 1, Census Tract 4202.11, Maricopa County, Arizona",2484,2283,36,33.471124,-111.693012,12,35,2,65,51
040134202112,"Block Group 2, Census Tract 4202.11, Maricopa County, Arizona",2164,1863,46,33.478717,-111.691076,36,67,4,65,83
040134202121,"Block Group 1, Census Tract 4202.12, Maricopa County, Arizona",1511,1391,16,33.460816,-111.688324,21,15,0,32,36
040134202122,"Block Group 2, Census Tract 4202.12, Maricopa County, Arizona",1314,1225,12,33.460262,-111.696545,8,18,1,24,26
040134202131,"Block Group 1, Census Tract 4202.13, Maricopa County, Arizona",1753,1725,5,33.419726,-111.72753,5,4,0,4,10
040134202141,"Block Group 1, Census Tract 4202.14, Maricopa County, Arizona",688,623,19,33.419882,-111.70537,0,14,2,23,7
040134202142,"Block Group 2, Census Tract 4202.14, Maricopa County, Arizona",952,856,25,33.419332,-111.714804,8,19,0,36,8
040134202143,"Block Group 3, Census Tract 4202.14, Maricopa County, Arizona",856,785,21,33.419182,-111.697489,7,7,0,27,9
040134202144,"Block Group 4, Census Tract 4202.14, Maricopa County, Arizona",1015,754,23,33.419255,-111.689168,12,26,0,165,35
040134202151,"Block Group 1, Census Tract 4202.15, Maricopa County, Arizona",1760,1443,39,33.441638,-111.728757,30,11,12,147,78
040134202161,"Block Group 1, Census Tract 4202.16, Maricopa County, Arizona",1630,1490,27,33.442425,-111.712488,8,16,9,35,45
040134202162,"Block Group 2, Census Tract 4202.16, Maricopa County, Arizona",2259,2014,44,33.446862,-111.709066,33,42,5,41,80
040134203011,"Block Group 1, Census Tract 4203.01, Maricopa County, Arizona",2224,1916,35,33.455859,-111.796185,35,96,0,85,57
040134203021,"Block Group 1, Census Tract 4203.02, Maricopa County, Arizona",1358,1259,18,33.455446,-111.78308,8,44,0,16,13
040134203022,"Block Group 2, Census Tract 4203.02, Maricopa County, Arizona",1462,1300,27,33.45533,-111.774931,10,9,16,78,22
040134203023,"Block Group 3, Census Tract 4203.02, Maricopa County, Arizona",2119,1975,8,33.462863,-111.77719,12,53,1,31,39
040134203031,"Block Group 1, Census Tract 4203.03, Maricopa County, Arizona",2518,2026,40,33.455314,-111.764693,37,43,2,305,65
040134203032,"Block Group 2, Census Tract 4203.03, Maricopa County, Arizona",1621,1469,9,33.462894,-111.764709,8,72,1,31,31
040134203041,"Block Group 1, Census Tract 4203.04, Maricopa County, Arizona",1081,1006,4,33.462418,-111.748477,7,38,0,18,8
040134204011,"Block Group 1, Census Tract 4204.01, Maricopa County, Arizona",1456,999,29,33.454338,-111.826532,58,2,0,331,37
040134204012,"Block Group 2, Census Tract 4204.01, Maricopa County, Arizona",1996,1303,110,33.454231,-111.818044,204,21,3,286,69
040134204013,"Block Group 3, Census Tract 4204.01, Maricopa County, Arizona",1202,544,21,33.453456,-111.835556,76,6,1,502,52
040134204021,"Block Group 1, Census Tract 4204.02, Maricopa County, Arizona",1014,929,10,33.460645,-111.810299,23,12,4,31,5
040134204022,"Block Group 2, Census Tract 4204.02, Maricopa County, Arizona",611,587,0,33.473049,-111.775162,2,5,0,12,5
040134205011,"Block Group 1, Census Tract 4205.01, Maricopa County, Arizona",1256,813,107,33.442016,-111.836796,100,35,1,153,47
040134205012,"Block Group 2, Census Tract 4205.01, Maricopa County, Arizona",1547,1120,98,33.441518,-111.82696,89,41,5,129,65
040134205013,"Block Group 3, Census Tract 4205.01, Maricopa County, Arizona",1856,1173,76,33.448061,-111.835486,160,15,5,362,65
040134205014,"Block Group 4, Census Tract 4205.01, Maricopa County, Arizona",1619,997,55,33.448063,-111.827233,115,21,2,374,55
040134205031,"Block Group 1, Census Tract 4205.03, Maricopa County, Arizona",1291,798,111,33.438748,-111.818551,142,30,2,116,92
040134205032,"Block Group 2, Census Tract 4205.03, Maricopa County, Arizona",2139,1407,80,33.447906,-111.817791,94,31,0,421,106
040134205041,"Block Group 1, Census Tract 4205.04, Maricopa County, Arizona",997,831,40,33.447551,-111.808206,14,14,2,71,25
040134205042,"Block Group 2, Census Tract 4205.04, Maricopa County, Arizona",2241,1873,38,33.440655,-111.810118,61,25,14,183,47
040134206021,"Block Group 1, Census Tract 4206.02, Maricopa County, Arizona",2115,1713,56,33.426088,-111.778921,28,20,8,227,63
040134206022,"Block Group 2, Census Tract 4206.02, Maricopa County, Arizona",1277,1140,22,33.433744,-111.783515,9,11,2,51,42
040134206023,"Block Group 3, Census Tract 4206.02, Maricopa County, Arizona",1354,1214,24,33.433573,-111.775307,6,13,13,68,16
040134206031,"Block Group 1, Census Tract 4206.03, Maricopa County, Arizona",2435,2158,60,33.447871,-111.778684,41,35,10,72,59
040134206032,"Block Group 2, Census Tract 4206.03, Maricopa County, Arizona",1247,1140,14,33.44061,-111.780235,15,12,1,33,32
040134206041,"Block Group 1, Census Tract 4206.04, Maricopa County, Arizona",2112,1870,17,33.447688,-111.797202,38,18,6,103,60
040134206042,"Block Group 2, Census Tract 4206.04, Maricopa County, Arizona",2161,1998,17,33.440919,-111.79723,25,24,0,50,47
040134207041,"Block Group 1, Census Tract 4207.04, Maricopa County, Arizona",1851,1466,69,33.424178,-111.763424,46,28,5,131,106
040134207042,"Block Group 2, Census Tract 4207.04, Maricopa County, Arizona",1703,1588,25,33.431434,-111.757889,16,22,2,20,30
040134207043,"Block Group 3, Census Tract 4207.04, Maricopa County, Arizona",1356,1273,14,33.430318,-111.766182,4,15,0,33,17
040134207051,"Block Group 1, Census Tract 4207.05, Maricopa County, Arizona",1469,1366,7,33.443729,-111.744178,7,45,0,16,28
040134207052,"Block Group 2, Census Tract 4207.05, Maricopa County, Arizona",2100,1806,35,33.444246,-111.763964,21,130,2,49,57
040134207061,"Block Group 1, Census Tract 4207.06, Maricopa County, Arizona",1824,1462,51,33.426102,-111.740778,57,31,0,147,76
040134207062,"Block Group 2, Census Tract 4207.06, Maricopa County, Arizona",865,806,5,33.433597,-111.741875,2,23,0,10,19
040134207063,"Block Group 3, Census Tract 4207.06, Maricopa County, Arizona",1611,1448,28,33.426899,-111.748822,18,35,0,62,20
040134207071,"Block Group 1, Census Tract 4207.07, Maricopa County, Arizona",785,776,1,33.41921,-111.765574,0,0,0,4,4
040134207072,"Block Group 2, Census Tract 4207.07, Maricopa County, Arizona",1491,1279,86,33.419746,-111.758241,37,14,11,24,40
040134207081,"Block Group 1, Census Tract 4207.08, Maricopa County, Arizona",878,821,13,33.419615,-111.749607,10,4,0,14,16
040134207082,"Block Group 2, Census Tract 4207.08, Maricopa County, Arizona",2876,2173,201,33.418919,-111.740252,49,29,4,282,138
040134207091,"Block Group 1, Census Tract 4207.09, Maricopa County, Arizona",1533,1143,52,33.41041,-111.766401,34,17,5,224,58
040134207092,"Block Group 2, Census Tract 4207.09, Maricopa County, Arizona",396,390,1,33.413513,-111.758369,0,1,0,0,4
040134207093,"Block Group 3, Census Tract 4207.09, Maricopa County, Arizona",697,667,6,33.410403,-111.757837,2,7,1,8,6
040134207101,"Block Group 1, Census Tract 4207.10, Maricopa County, Arizona",447,428,11,33.410962,-111.751142,0,2,0,1,5
040134207102,"Block Group 2, Census Tract 4207.10, Maricopa County, Arizona",1192,949,28,33.412866,-111.743826,8,28,1,153,25
040134207103,"Block Group 3, Census Tract 4207.10, Maricopa County, Arizona",1348,1010,57,33.410293,-111.742723,28,13,1,209,30
040134208001,"Block Group 1, Census Tract 4208, Maricopa County, Arizona",1417,938,52,33.426363,-111.791649,22,6,11,329,59
040134208002,"Block Group 2, Census Tract 4208, Maricopa County, Arizona",668,533,9,33.428973,-111.802852,12,7,16,60,31
040134208003,"Block Group 3, Census Tract 4208, Maricopa County, Arizona",1132,668,22,33.425316,-111.796414,21,0,7,379,35
040134208004,"Block Group 4, Census Tract 4208, Maricopa County, Arizona",1528,1408,13,33.433341,-111.795274,8,12,9,47,31
040134209011,"Block Group 1, Census Tract 4209.01, Maricopa County, Arizona",1672,1196,106,33.433542,-111.810438,72,19,3,215,61
040134209012,"Block Group 2, Census Tract 4209.01, Maricopa County, Arizona",1486,1015,71,33.433693,-111.819028,54,16,6,264,60
040134209021,"Block Group 1, Census Tract 4209.02, Maricopa County, Arizona",1577,1277,32,33.425803,-111.809613,19,6,8,211,24
040134209022,"Block Group 2, Census Tract 4209.02, Maricopa County, Arizona",1786,1345,64,33.426195,-111.818302,35,11,15,260,56
040134210011,"Block Group 1, Census Tract 4210.01, Maricopa County, Arizona",2022,1460,87,33.430028,-111.833483,71,9,15,332,48
040134210012,"Block Group 2, Census Tract 4210.01, Maricopa County, Arizona",1534,1137,95,33.430344,-111.83795,74,13,5,163,47
040134210021,"Block Group 1, Census Tract 4210.02, Maricopa County, Arizona",898,519,126,33.424569,-111.826475,14,19,0,186,34
040134210022,"Block Group 2, Census Tract 4210.02, Maricopa County, Arizona",1748,1327,141,33.434101,-111.826685,85,20,6,102,67
040134211011,"Block Group 1, Census Tract 4211.01, Maricopa County, Arizona",1104,510,88,33.447668,-111.841659,206,12,5,205,78
040134211012,"Block Group 2, Census Tract 4211.01, Maricopa County, Arizona",1452,1102,34,33.440912,-111.850403,32,36,9,165,74
040134211013,"Block Group 3, Census Tract 4211.01, Maricopa County, Arizona",1330,885,23,33.447821,-111.847496,105,12,0,248,57
040134211021,"Block Group 1, Census Tract 4211.02, Maricopa County, Arizona",889,745,38,33.435511,-111.849835,11,13,0,59,23
040134211022,"Block Group 2, Census Tract 4211.02, Maricopa County, Arizona",1443,1077,94,33.426639,-111.843255,65,4,1,141,61
040134211023,"Block Group 3, Census Tract 4211.02, Maricopa County, Arizona",770,586,15,33.42576,-111.854029,49,15,0,91,14
040134211024,"Block Group 4, Census Tract 4211.02, Maricopa County, Arizona",881,458,83,33.430823,-111.842217,73,1,7,207,52
040134211025,"Block Group 5, Census Tract 4211.02, Maricopa County, Arizona",1297,855,95,33.431351,-111.848963,92,7,4,207,37
040134212011,"Block Group 1, Census Tract 4212.01, Maricopa County, Arizona",1806,1509,42,33.427669,-111.885256,75,66,3,49,62
040134212012,"Block Group 2, Census Tract 4212.01, Maricopa County, Arizona",2432,1692,165,33.42527,-111.879049,97,109,2,256,111
040134212013,"Block Group 3, Census Tract 4212.01, Maricopa County, Arizona",568,403,27,33.427831,-111.871951,11,37,0,64,26
040134212021,"Block Group 1, Census Tract 4212.02, Maricopa County, Arizona",1652,1231,63,33.425512,-111.860497,52,32,9,197,68
040134212022,"Block Group 2, Census Tract 4212.02, Maricopa County, Arizona",1338,946,40,33.42491,-111.869081,33,12,1,282,24
